id,type,num_vehicles
358400,"['Car', 'Car']",2
358401,"['Pedalcycle', 'Car']",2
358402,['Car'],1
358403,"['Motorcycle', 'Car']",2
358404,"['Car', 'Car']",2
358405,['Car'],1
358406,"['Car', 'Car', 'Car', 'Car']",4
358407,"['Car', 'Heavy_Vehicles']",2
358408,['Heavy_Vehicles'],1
358409,"['Car', 'Car', 'Car']",3
358410,['Car'],1
358411,"['Motorcycle', 'Car']",2
358412,['Heavy_Vehicles'],1
358413,"['Car', 'Heavy_Vehicles']",2
358414,"['Pedalcycle', 'Car']",2
358415,"['Car', 'Car']",2
358416,"['Motorcycle', 'Car']",2
358417,['Car'],1
358418,['Car'],1
358419,"['Car', 'Car', 'Car']",3
358420,"['Motorcycle', 'Car']",2
358421,['Car'],1
358422,"['Car', 'Car']",2
358423,"['Motorcycle', 'Car', 'Car']",3
358424,"['Car', 'Car']",2
358425,"['Pedalcycle', 'Car']",2
358426,"['Car', 'Car']",2
358427,"['Heavy_Vehicles', 'Other']",2
358428,['Car'],1
358429,"['Car', 'Car']",2
358430,"['Motorcycle', 'Car']",2
358431,"['Motorcycle', 'Car']",2
358432,"['Motorcycle', 'Car']",2
358433,['Car'],1
358434,"['Pedalcycle', 'Heavy_Vehicles']",2
358435,"['Car', 'Car']",2
358436,"['Pedalcycle', 'Car']",2
358437,"['Motorcycle', 'Car']",2
358438,['Pedalcycle'],1
358439,['Heavy_Vehicles'],1
358440,"['Car', 'Car']",2
358441,"['Car', 'Car']",2
358442,"['Car', 'Car']",2
358443,['Car'],1
358444,"['Car', 'Car']",2
358445,"['Motorcycle', 'Car']",2
358446,"['Pedalcycle', 'Car']",2
358447,"['Car', 'Car']",2
358448,"['Motorcycle', 'Car']",2
358449,['Car'],1
358450,"['Motorcycle', 'Car']",2
358451,['Car'],1
358452,"['Motorcycle', 'Car']",2
358453,"['Car', 'Car']",2
358454,"['Car', 'Car']",2
358455,"['Motorcycle', 'Car']",2
358456,"['Motorcycle', 'Car']",2
358457,"['Motorcycle', 'Car']",2
358458,['Car'],1
358459,"['Car', 'Car']",2
358460,"['Car', 'Car']",2
358461,"['Pedalcycle', 'Car']",2
358462,"['Pedalcycle', 'Car', 'Car']",3
358463,"['Pedalcycle', 'Car']",2
358464,"['Pedalcycle', 'Car']",2
358465,"['Pedalcycle', 'Car']",2
358466,['Motorcycle'],1
358467,['Car'],1
358468,['Car'],1
358469,"['Motorcycle', 'Car']",2
358470,"['Motorcycle', 'Car']",2
358471,['Heavy_Vehicles'],1
358472,"['Car', 'Car']",2
358473,"['Motorcycle', 'Car']",2
358474,"['Car', 'Car']",2
358475,"['Car', 'Car', 'Car']",3
358476,"['Pedalcycle', 'Car']",2
358477,"['Car', 'Heavy_Vehicles']",2
358478,"['Motorcycle', 'Car']",2
358479,['Motorcycle'],1
358480,"['Pedalcycle', 'Car']",2
358481,"['Car', 'Other']",2
358482,['Car'],1
358483,"['Car', 'Car']",2
358484,"['Car', 'Car', 'Car']",3
358485,"['Pedalcycle', 'Car']",2
358486,"['Pedalcycle', 'Car']",2
358487,['Pedalcycle'],1
358488,['Car'],1
358489,['Car'],1
358490,"['Car', 'Car']",2
358491,"['Pedalcycle', 'Car']",2
358492,"['Car', 'Car']",2
358493,"['Car', 'Car']",2
358494,"['Car', 'Car']",2
358495,"['Motorcycle', 'Car']",2
358496,"['Pedalcycle', 'Car']",2
358497,"['Pedalcycle', 'Heavy_Vehicles']",2
358498,['Pedalcycle'],1
358499,"['Pedalcycle', 'Car']",2
358500,"['Car', 'Car']",2
358501,"['Motorcycle', 'Car']",2
358502,"['Car', 'Car']",2
358503,['Pedalcycle'],1
358504,['Car'],1
358505,"['Car', 'Other']",2
358506,"['Car', 'Car']",2
358507,"['Car', 'Car']",2
358508,"['Motorcycle', 'Car']",2
358509,['Other'],1
358510,"['Pedalcycle', 'Car']",2
358511,['Car'],1
358512,['Heavy_Vehicles'],1
358513,['Car'],1
358514,"['Motorcycle', 'Car']",2
358515,"['Car', 'Car']",2
358516,"['Motorcycle', 'Car']",2
358517,['Pedalcycle'],1
358518,"['Car', 'Car']",2
358519,"['Car', 'Car']",2
358520,['Car'],1
358521,"['Pedalcycle', 'Car']",2
358522,['Motorcycle'],1
358523,"['Car', 'Car']",2
358524,"['Car', 'Car']",2
358525,"['Motorcycle', 'Car']",2
358526,['Heavy_Vehicles'],1
358527,"['Car', 'Other', 'Other']",3
358528,"['Motorcycle', 'Car']",2
358529,"['Car', 'Heavy_Vehicles']",2
358530,"['Car', 'Car']",2
358531,"['Car', 'Car']",2
358532,"['Car', 'Car']",2
358533,"['Car', 'Car']",2
358534,"['Car', 'Car']",2
358535,"['Motorcycle', 'Car']",2
358536,"['Pedalcycle', 'Car']",2
358537,"['Car', 'Car', 'Car', 'Car']",4
358538,['Car'],1
358539,['Motorcycle'],1
358540,"['Pedalcycle', 'Car']",2
358541,['Motorcycle'],1
358542,['Motorcycle'],1
358543,"['Car', 'Car', 'Car']",3
358544,"['Pedalcycle', 'Car']",2
358545,"['Car', 'Car']",2
358546,['Car'],1
358547,"['Car', 'Car']",2
358548,"['Car', 'Car', 'Car', 'Car']",4
358549,"['Pedalcycle', 'Motorcycle', 'Car', 'Car']",4
358550,"['Car', 'Car']",2
358551,"['Car', 'Car']",2
358552,['Car'],1
358553,"['Car', 'Car', 'Car']",3
358554,"['Car', 'Car']",2
358555,"['Pedalcycle', 'Car']",2
358556,"['Car', 'Car']",2
358557,"['Car', 'Car']",2
358558,"['Car', 'Car']",2
358559,['Car'],1
358560,"['Pedalcycle', 'Car']",2
358561,"['Pedalcycle', 'Car']",2
358562,"['Pedalcycle', 'Car']",2
358563,['Heavy_Vehicles'],1
358564,"['Car', 'Other']",2
358565,"['Car', 'Car']",2
358566,['Heavy_Vehicles'],1
358567,"['Car', 'Car']",2
358568,"['Car', 'Car', 'Car']",3
358569,"['Car', 'Car']",2
358570,['Car'],1
358571,['Car'],1
358572,['Car'],1
358573,"['Pedalcycle', 'Heavy_Vehicles']",2
358574,"['Car', 'Car']",2
358575,"['Car', 'Car', 'Car']",3
358576,"['Pedalcycle', 'Car']",2
358577,"['Pedalcycle', 'Car']",2
358578,"['Motorcycle', 'Car']",2
358579,"['Car', 'Car', 'Car']",3
358580,['Car'],1
358581,"['Motorcycle', 'Car']",2
358582,"['Car', 'Car']",2
358583,"['Motorcycle', 'Car']",2
358584,['Car'],1
358585,"['Car', 'Car']",2
358586,['Car'],1
358587,['Car'],1
358588,"['Car', 'Other']",2
358589,"['Car', 'Car']",2
358590,"['Motorcycle', 'Car']",2
358591,"['Car', 'Car']",2
358592,"['Pedalcycle', 'Car']",2
358593,"['Car', 'Car']",2
358594,"['Car', 'Car', 'Car']",3
358595,"['Car', 'Heavy_Vehicles']",2
358596,['Other'],1
358597,['Car'],1
358598,"['Car', 'Car']",2
358599,['Car'],1
358600,"['Car', 'Car']",2
358601,"['Car', 'Car']",2
358602,"['Motorcycle', 'Car']",2
358603,['Heavy_Vehicles'],1
358604,['Car'],1
358605,"['Pedalcycle', 'Car']",2
358606,"['Car', 'Heavy_Vehicles']",2
358607,['Motorcycle'],1
358608,"['Car', 'Car']",2
358609,"['Motorcycle', 'Car']",2
358610,['Car'],1
358611,"['Car', 'Car']",2
358612,['Car'],1
358613,"['Pedalcycle', 'Heavy_Vehicles']",2
358614,"['Car', 'Car']",2
358615,"['Motorcycle', 'Car']",2
358616,"['Car', 'Car']",2
358617,"['Car', 'Heavy_Vehicles']",2
358618,"['Motorcycle', 'Car']",2
358619,"['Pedalcycle', 'Car']",2
358620,"['Car', 'Car']",2
358621,"['Pedalcycle', 'Car']",2
358622,"['Car', 'Heavy_Vehicles']",2
358623,"['Car', 'Car']",2
358624,['Car'],1
358625,"['Car', 'Car']",2
358626,"['Car', 'Car']",2
358627,"['Car', 'Car']",2
358628,"['Motorcycle', 'Car']",2
358629,"['Pedalcycle', 'Car']",2
358630,"['Pedalcycle', 'Car']",2
358631,"['Pedalcycle', 'Car', 'Car']",3
358632,"['Car', 'Car']",2
358633,['Pedalcycle'],1
358634,"['Car', 'Car']",2
358635,"['Car', 'Car']",2
358636,"['Car', 'Car']",2
358637,"['Car', 'Car']",2
358638,"['Car', 'Car']",2
358639,"['Pedalcycle', 'Car']",2
358640,"['Car', 'Car']",2
358641,"['Motorcycle', 'Car']",2
358642,"['Motorcycle', 'Car']",2
358643,"['Pedalcycle', 'Car']",2
358644,"['Car', 'Car', 'Car']",3
358645,['Car'],1
358646,"['Car', 'Car']",2
358647,['Motorcycle'],1
358648,"['Motorcycle', 'Car']",2
358649,['Pedalcycle'],1
358650,"['Car', 'Other']",2
358651,"['Pedalcycle', 'Car']",2
358652,['Car'],1
358653,"['Car', 'Car']",2
358654,"['Car', 'Car', 'Car']",3
358655,"['Motorcycle', 'Heavy_Vehicles']",2
358656,"['Car', 'Car']",2
358657,"['Pedalcycle', 'Car']",2
358658,"['Car', 'Car']",2
358659,['Car'],1
358660,"['Car', 'Car', 'Car', 'Car', 'Car']",5
358661,"['Car', 'Car']",2
358662,['Car'],1
358663,['Pedalcycle'],1
358664,"['Pedalcycle', 'Car']",2
358665,['Heavy_Vehicles'],1
358666,"['Motorcycle', 'Car']",2
358667,"['Car', 'Other']",2
358668,"['Motorcycle', 'Car']",2
358669,"['Motorcycle', 'Car']",2
358670,['Pedalcycle'],1
358671,['Car'],1
358672,['Car'],1
358673,"['Car', 'Car']",2
358674,"['Car', 'Car']",2
358675,"['Pedalcycle', 'Car']",2
358676,"['Motorcycle', 'Car']",2
358677,['Car'],1
358678,"['Car', 'Car']",2
358679,"['Car', 'Heavy_Vehicles']",2
358680,"['Motorcycle', 'Car']",2
358681,"['Pedalcycle', 'Car']",2
358682,"['Motorcycle', 'Heavy_Vehicles']",2
358683,['Car'],1
358684,"['Car', 'Car']",2
358685,"['Car', 'Car']",2
358686,"['Car', 'Car']",2
358687,"['Car', 'Car', 'Car', 'Heavy_Vehicles']",4
358688,['Car'],1
358689,"['Car', 'Car']",2
358690,"['Motorcycle', 'Car']",2
358691,['Car'],1
358692,"['Car', 'Car']",2
358693,"['Pedalcycle', 'Car']",2
358694,"['Car', 'Car']",2
358695,"['Pedalcycle', 'Car']",2
358696,"['Motorcycle', 'Car']",2
358697,"['Car', 'Car']",2
358698,"['Car', 'Car']",2
358699,"['Motorcycle', 'Car']",2
358700,['Car'],1
358701,"['Pedalcycle', 'Car']",2
358702,"['Car', 'Car']",2
358703,"['Car', 'Car', 'Car']",3
358704,"['Pedalcycle', 'Car']",2
358705,"['Pedalcycle', 'Car']",2
358706,"['Car', 'Car']",2
358707,['Pedalcycle'],1
358708,"['Car', 'Car']",2
358709,"['Pedalcycle', 'Car']",2
358710,['Motorcycle'],1
358711,"['Car', 'Car']",2
358712,"['Pedalcycle', 'Car']",2
358713,"['Pedalcycle', 'Car']",2
358714,"['Motorcycle', 'Car']",2
358715,['Other'],1
358716,"['Car', 'Other']",2
358717,"['Car', 'Car']",2
358718,['Car'],1
358719,['Car'],1
358720,"['Car', 'Car']",2
358721,['Pedalcycle'],1
358722,"['Pedalcycle', 'Car']",2
358723,"['Car', 'Car']",2
358724,"['Pedalcycle', 'Car']",2
358725,"['Car', 'Car', 'Car', 'Car', 'Car']",5
358726,['Car'],1
358727,"['Motorcycle', 'Car']",2
358728,"['Motorcycle', 'Car']",2
358729,"['Car', 'Car']",2
358730,"['Car', 'Car']",2
358731,['Heavy_Vehicles'],1
358732,"['Car', 'Car']",2
358733,"['Car', 'Car', 'Car']",3
358734,['Heavy_Vehicles'],1
358735,"['Pedalcycle', 'Motorcycle']",2
358736,"['Pedalcycle', 'Car']",2
358737,"['Car', 'Car']",2
358738,['Motorcycle'],1
358739,['Heavy_Vehicles'],1
358740,['Car'],1
358741,"['Pedalcycle', 'Car']",2
358742,"['Pedalcycle', 'Car']",2
358743,['Motorcycle'],1
358744,"['Car', 'Car', 'Car']",3
358745,"['Car', 'Car']",2
358746,['Heavy_Vehicles'],1
358747,"['Pedalcycle', 'Car']",2
358748,['Car'],1
358749,"['Motorcycle', 'Car']",2
358750,"['Car', 'Car']",2
358751,"['Motorcycle', 'Car']",2
358752,"['Pedalcycle', 'Other']",2
358753,"['Car', 'Car']",2
358754,"['Car', 'Car']",2
358755,"['Pedalcycle', 'Car']",2
358756,"['Motorcycle', 'Car']",2
358757,"['Motorcycle', 'Car']",2
358758,"['Motorcycle', 'Car', 'Car', 'Car']",4
358759,"['Pedalcycle', 'Car']",2
358760,"['Car', 'Car']",2
358761,"['Car', 'Car']",2
358762,"['Pedalcycle', 'Car']",2
358763,"['Pedalcycle', 'Car']",2
358764,"['Car', 'Car']",2
358765,"['Car', 'Car']",2
358766,"['Pedalcycle', 'Car']",2
358767,"['Car', 'Car', 'Car']",3
358768,"['Car', 'Car', 'Car']",3
358769,"['Pedalcycle', 'Heavy_Vehicles']",2
358770,"['Motorcycle', 'Car']",2
358771,"['Pedalcycle', 'Car']",2
358772,"['Pedalcycle', 'Car']",2
358773,['Car'],1
358774,['Car'],1
358775,['Heavy_Vehicles'],1
358776,"['Pedalcycle', 'Car']",2
358777,"['Car', 'Car']",2
358778,"['Pedalcycle', 'Pedalcycle']",2
358779,"['Car', 'Car']",2
358780,"['Car', 'Other']",2
358781,"['Motorcycle', 'Car']",2
358782,"['Car', 'Car']",2
358783,"['Car', 'Heavy_Vehicles']",2
358784,"['Pedalcycle', 'Car']",2
358785,['Car'],1
358786,"['Pedalcycle', 'Car']",2
358787,"['Pedalcycle', 'Car']",2
358788,['Pedalcycle'],1
358789,"['Pedalcycle', 'Car']",2
358790,"['Car', 'Car', 'Car', 'Car']",4
358791,['Car'],1
358792,"['Car', 'Car']",2
358793,['Car'],1
358794,"['Motorcycle', 'Car']",2
358795,"['Car', 'Car']",2
358796,"['Car', 'Car']",2
358797,"['Motorcycle', 'Car']",2
358798,['Heavy_Vehicles'],1
358799,"['Motorcycle', 'Car']",2
358800,['Car'],1
358801,['Car'],1
358802,['Car'],1
358803,['Car'],1
358804,['Motorcycle'],1
358805,"['Motorcycle', 'Car']",2
358806,['Car'],1
358807,['Motorcycle'],1
358808,"['Pedalcycle', 'Car']",2
358809,['Motorcycle'],1
358810,"['Pedalcycle', 'Heavy_Vehicles']",2
358811,"['Motorcycle', 'Car']",2
358812,['Car'],1
358813,"['Motorcycle', 'Car']",2
358814,"['Pedalcycle', 'Motorcycle']",2
358815,"['Motorcycle', 'Car']",2
358816,"['Car', 'Car']",2
358817,"['Car', 'Car']",2
358818,"['Pedalcycle', 'Car']",2
358819,"['Pedalcycle', 'Car']",2
358820,"['Pedalcycle', 'Car']",2
358821,"['Motorcycle', 'Car']",2
358822,"['Motorcycle', 'Motorcycle']",2
358823,['Car'],1
358824,"['Pedalcycle', 'Car']",2
358825,['Heavy_Vehicles'],1
358826,['Car'],1
358827,"['Pedalcycle', 'Car']",2
358828,['Motorcycle'],1
358829,['Heavy_Vehicles'],1
358830,['Pedalcycle'],1
358831,"['Pedalcycle', 'Car']",2
358832,"['Car', 'Car', 'Car']",3
358833,"['Pedalcycle', 'Car']",2
358834,"['Car', 'Car']",2
358835,['Pedalcycle'],1
358836,"['Car', 'Heavy_Vehicles']",2
358837,"['Car', 'Car']",2
358838,['Heavy_Vehicles'],1
358839,"['Car', 'Car']",2
358840,"['Car', 'Heavy_Vehicles']",2
358841,"['Motorcycle', 'Car']",2
358842,['Car'],1
358843,"['Pedalcycle', 'Car']",2
358844,['Car'],1
358845,"['Motorcycle', 'Car']",2
358846,"['Motorcycle', 'Car']",2
358847,"['Car', 'Car', 'Car']",3
358848,"['Motorcycle', 'Car', 'Car']",3
358849,['Car'],1
358850,"['Car', 'Car']",2
358851,['Car'],1
358852,['Car'],1
358853,['Car'],1
358854,['Motorcycle'],1
358855,"['Pedalcycle', 'Car']",2
358856,"['Car', 'Car']",2
358857,"['Car', 'Car']",2
358858,"['Motorcycle', 'Heavy_Vehicles']",2
358859,"['Car', 'Car']",2
358860,"['Pedalcycle', 'Car']",2
358861,"['Pedalcycle', 'Car']",2
358862,"['Car', 'Car']",2
358863,"['Motorcycle', 'Car']",2
358864,"['Motorcycle', 'Car']",2
358865,"['Car', 'Car']",2
358866,"['Car', 'Car']",2
358867,['Car'],1
358868,"['Car', 'Heavy_Vehicles']",2
358869,"['Pedalcycle', 'Car']",2
358870,"['Car', 'Car']",2
358871,"['Pedalcycle', 'Car']",2
358872,['Heavy_Vehicles'],1
358873,"['Car', 'Car']",2
358874,['Car'],1
358875,"['Car', 'Car', 'Car']",3
358876,"['Motorcycle', 'Car']",2
358877,"['Motorcycle', 'Motorcycle']",2
358878,"['Pedalcycle', 'Car']",2
358879,"['Pedalcycle', 'Car']",2
358880,"['Pedalcycle', 'Car']",2
358881,"['Pedalcycle', 'Car']",2
358882,"['Motorcycle', 'Car']",2
358883,"['Car', 'Car']",2
358884,"['Car', 'Car']",2
358885,"['Car', 'Car']",2
358886,"['Car', 'Car', 'Heavy_Vehicles']",3
358887,"['Car', 'Car', 'Car']",3
358888,"['Pedalcycle', 'Car']",2
358889,"['Pedalcycle', 'Car']",2
358890,"['Pedalcycle', 'Car']",2
358891,"['Car', 'Car']",2
358892,['Pedalcycle'],1
358893,"['Motorcycle', 'Car']",2
358894,['Car'],1
358895,"['Car', 'Car']",2
358896,"['Car', 'Heavy_Vehicles']",2
358897,"['Car', 'Car']",2
358898,"['Pedalcycle', 'Car']",2
358899,['Car'],1
358900,['Heavy_Vehicles'],1
358901,"['Motorcycle', 'Car']",2
358902,"['Car', 'Car']",2
358903,['Car'],1
358904,"['Pedalcycle', 'Car']",2
358905,['Heavy_Vehicles'],1
358906,"['Car', 'Car']",2
358907,"['Pedalcycle', 'Car']",2
358908,['Car'],1
358909,"['Car', 'Car']",2
358910,"['Motorcycle', 'Car']",2
358911,['Car'],1
358912,"['Car', 'Car']",2
358913,['Heavy_Vehicles'],1
358914,"['Car', 'Car']",2
358915,"['Car', 'Car']",2
358916,"['Pedalcycle', 'Car']",2
358917,"['Motorcycle', 'Car']",2
358918,"['Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car']",8
358919,"['Car', 'Car']",2
358920,['Car'],1
358921,"['Motorcycle', 'Car']",2
358922,['Car'],1
358923,"['Motorcycle', 'Car']",2
358924,['Car'],1
358925,"['Motorcycle', 'Car']",2
358926,"['Car', 'Car']",2
358927,"['Car', 'Car', 'Car']",3
358928,"['Car', 'Car', 'Car', 'Car', 'Car']",5
358929,"['Car', 'Car']",2
358930,['Car'],1
358931,"['Motorcycle', 'Car']",2
358932,"['Pedalcycle', 'Car']",2
358933,"['Pedalcycle', 'Car']",2
358934,"['Car', 'Car']",2
358935,"['Pedalcycle', 'Car']",2
358936,"['Pedalcycle', 'Car']",2
358937,"['Motorcycle', 'Car']",2
358938,['Car'],1
358939,"['Pedalcycle', 'Car']",2
358940,"['Pedalcycle', 'Car']",2
358941,"['Pedalcycle', 'Car']",2
358942,['Car'],1
358943,"['Pedalcycle', 'Car']",2
358944,"['Motorcycle', 'Car']",2
358945,"['Car', 'Car', 'Car']",3
358946,"['Car', 'Car']",2
358947,"['Car', 'Car']",2
358948,"['Car', 'Car']",2
358949,['Pedalcycle'],1
358950,['Heavy_Vehicles'],1
358951,"['Car', 'Car']",2
358952,"['Car', 'Car']",2
358953,"['Pedalcycle', 'Car']",2
358954,['Motorcycle'],1
358955,"['Motorcycle', 'Motorcycle']",2
358956,"['Car', 'Car']",2
358957,"['Motorcycle', 'Car']",2
358958,"['Motorcycle', 'Car']",2
358959,['Car'],1
358960,"['Car', 'Other']",2
358961,"['Car', 'Car']",2
358962,"['Motorcycle', 'Car']",2
358963,"['Motorcycle', 'Car']",2
358964,"['Motorcycle', 'Car']",2
358965,"['Pedalcycle', 'Car']",2
358966,['Motorcycle'],1
358967,"['Motorcycle', 'Car']",2
358968,['Pedalcycle'],1
358969,['Motorcycle'],1
358970,['Car'],1
358971,"['Car', 'Car', 'Car']",3
358972,"['Car', 'Car', 'Car']",3
358973,"['Car', 'Car']",2
358974,"['Car', 'Car', 'Car']",3
358975,"['Car', 'Car']",2
358976,"['Car', 'Car']",2
358977,"['Motorcycle', 'Car']",2
358978,"['Pedalcycle', 'Car']",2
358979,"['Motorcycle', 'Car']",2
358980,"['Car', 'Car']",2
358981,"['Car', 'Heavy_Vehicles']",2
358982,"['Car', 'Car']",2
358983,"['Motorcycle', 'Car']",2
358984,"['Car', 'Car']",2
358985,"['Pedalcycle', 'Car']",2
358986,"['Pedalcycle', 'Car']",2
358987,"['Car', 'Car']",2
358988,['Car'],1
358989,"['Car', 'Car']",2
358990,['Car'],1
358991,"['Car', 'Car', 'Car']",3
358992,"['Motorcycle', 'Car']",2
358993,"['Car', 'Car']",2
358994,['Car'],1
358995,"['Pedalcycle', 'Car']",2
358996,['Car'],1
358997,['Car'],1
358998,"['Car', 'Car']",2
358999,"['Motorcycle', 'Car']",2
359000,"['Motorcycle', 'Car']",2
359001,['Heavy_Vehicles'],1
359002,"['Car', 'Car', 'Car']",3
359003,"['Car', 'Car']",2
359004,"['Car', 'Car']",2
359005,['Car'],1
359006,['Car'],1
359007,"['Car', 'Car']",2
359008,"['Car', 'Car', 'Car', 'Car']",4
359009,"['Motorcycle', 'Car']",2
359010,"['Motorcycle', 'Car']",2
359011,"['Car', 'Car']",2
359012,['Car'],1
359013,['Car'],1
359014,"['Motorcycle', 'Car', 'Car']",3
359015,['Car'],1
359016,"['Motorcycle', 'Car']",2
359017,['Car'],1
359018,"['Motorcycle', 'Car']",2
359019,"['Car', 'Car', 'Car']",3
359020,"['Pedalcycle', 'Car']",2
359021,"['Motorcycle', 'Car']",2
359022,['Heavy_Vehicles'],1
359023,"['Car', 'Car']",2
359024,"['Pedalcycle', 'Car']",2
359025,"['Car', 'Car']",2
359026,['Car'],1
359027,"['Car', 'Car', 'Car', 'Car']",4
359028,['Car'],1
359029,['Car'],1
359030,"['Pedalcycle', 'Heavy_Vehicles']",2
359031,"['Motorcycle', 'Car', 'Car']",3
359032,"['Car', 'Car']",2
359033,"['Car', 'Car']",2
359034,['Car'],1
359035,"['Pedalcycle', 'Car']",2
359036,['Car'],1
359037,"['Pedalcycle', 'Heavy_Vehicles']",2
359038,"['Pedalcycle', 'Car']",2
359039,"['Car', 'Car']",2
359040,"['Car', 'Car']",2
359041,"['Motorcycle', 'Car']",2
359042,['Other'],1
359043,"['Car', 'Car']",2
359044,"['Car', 'Car', 'Car', 'Car']",4
359045,['Car'],1
359046,"['Car', 'Car']",2
359047,"['Car', 'Car']",2
359048,"['Pedalcycle', 'Car']",2
359049,"['Car', 'Car']",2
359050,"['Pedalcycle', 'Car']",2
359051,"['Car', 'Car']",2
359052,"['Car', 'Car']",2
359053,"['Car', 'Other']",2
359054,"['Pedalcycle', 'Motorcycle', 'Car']",3
359055,"['Car', 'Car']",2
359056,"['Pedalcycle', 'Car']",2
359057,['Car'],1
359058,['Heavy_Vehicles'],1
359059,"['Motorcycle', 'Car']",2
359060,"['Pedalcycle', 'Car']",2
359061,"['Car', 'Car', 'Car']",3
359062,"['Car', 'Car']",2
359063,"['Pedalcycle', 'Car']",2
359064,['Other'],1
359065,"['Car', 'Car', 'Car']",3
359066,"['Motorcycle', 'Car', 'Car', 'Car']",4
359067,['Pedalcycle'],1
359068,"['Pedalcycle', 'Car']",2
359069,"['Car', 'Car']",2
359070,['Heavy_Vehicles'],1
359071,"['Car', 'Car']",2
359072,"['Car', 'Car']",2
359073,['Car'],1
359074,"['Motorcycle', 'Car']",2
359075,"['Car', 'Car', 'Car']",3
359076,"['Car', 'Car']",2
359077,"['Car', 'Heavy_Vehicles']",2
359078,"['Motorcycle', 'Car']",2
359079,"['Car', 'Car']",2
359080,['Car'],1
359081,['Motorcycle'],1
359082,"['Pedalcycle', 'Car']",2
359083,['Heavy_Vehicles'],1
359084,"['Pedalcycle', 'Car']",2
359085,['Car'],1
359086,"['Motorcycle', 'Car']",2
359087,"['Car', 'Car']",2
359088,['Car'],1
359089,"['Pedalcycle', 'Car']",2
359090,"['Car', 'Car']",2
359091,"['Car', 'Car', 'Car']",3
359092,"['Motorcycle', 'Car']",2
359093,['Car'],1
359094,['Car'],1
359095,"['Pedalcycle', 'Car']",2
359096,"['Motorcycle', 'Car']",2
359097,"['Motorcycle', 'Car']",2
359098,"['Car', 'Car']",2
359099,"['Car', 'Car']",2
359100,"['Car', 'Car']",2
359101,"['Car', 'Car', 'Other', 'Other']",4
359102,['Motorcycle'],1
359103,['Car'],1
359104,"['Motorcycle', 'Car', 'Car']",3
359105,"['Car', 'Car']",2
359106,"['Car', 'Car']",2
359107,"['Car', 'Car']",2
359108,['Car'],1
359109,['Car'],1
359110,['Motorcycle'],1
359111,"['Motorcycle', 'Car']",2
359112,"['Car', 'Heavy_Vehicles']",2
359113,"['Car', 'Car']",2
359114,"['Car', 'Car']",2
359115,"['Pedalcycle', 'Car']",2
359116,"['Car', 'Car']",2
359117,['Car'],1
359118,"['Pedalcycle', 'Car']",2
359119,"['Car', 'Car']",2
359120,"['Pedalcycle', 'Car']",2
359121,['Car'],1
359122,['Car'],1
359123,"['Motorcycle', 'Car']",2
359124,['Pedalcycle'],1
359125,"['Car', 'Car']",2
359126,"['Car', 'Car']",2
359127,"['Pedalcycle', 'Car']",2
359128,"['Motorcycle', 'Car']",2
359129,"['Pedalcycle', 'Car']",2
359130,['Car'],1
359131,"['Pedalcycle', 'Car']",2
359132,['Car'],1
359133,"['Motorcycle', 'Car']",2
359134,"['Pedalcycle', 'Car']",2
359135,['Car'],1
359136,"['Car', 'Car']",2
359137,['Heavy_Vehicles'],1
359138,['Car'],1
359139,['Car'],1
359140,"['Motorcycle', 'Car']",2
359141,"['Car', 'Car', 'Car']",3
359142,"['Pedalcycle', 'Car']",2
359143,"['Pedalcycle', 'Car']",2
359144,['Car'],1
359145,"['Car', 'Car', 'Car']",3
359146,['Car'],1
359147,['Car'],1
359148,['Car'],1
359149,"['Pedalcycle', 'Car']",2
359150,['Car'],1
359151,"['Motorcycle', 'Car']",2
359152,['Heavy_Vehicles'],1
359153,"['Car', 'Car']",2
359154,"['Pedalcycle', 'Car']",2
359155,"['Pedalcycle', 'Car']",2
359156,['Motorcycle'],1
359157,"['Motorcycle', 'Car']",2
359158,"['Car', 'Car']",2
359159,"['Motorcycle', 'Heavy_Vehicles']",2
359160,['Motorcycle'],1
359161,"['Motorcycle', 'Car']",2
359162,"['Car', 'Car', 'Car']",3
359163,"['Car', 'Car']",2
359164,"['Pedalcycle', 'Car']",2
359165,['Motorcycle'],1
359166,"['Car', 'Car']",2
359167,"['Pedalcycle', 'Motorcycle']",2
359168,['Motorcycle'],1
359169,"['Car', 'Car']",2
359170,['Car'],1
359171,"['Motorcycle', 'Car']",2
359172,"['Car', 'Car']",2
359173,"['Motorcycle', 'Car']",2
359174,"['Car', 'Car', 'Car', 'Car']",4
359175,"['Motorcycle', 'Car']",2
359176,['Car'],1
359177,"['Pedalcycle', 'Car']",2
359178,"['Pedalcycle', 'Car']",2
359179,"['Car', 'Car']",2
359180,"['Pedalcycle', 'Heavy_Vehicles']",2
359181,['Car'],1
359182,['Car'],1
359183,"['Car', 'Car']",2
359184,"['Motorcycle', 'Car']",2
359185,"['Car', 'Heavy_Vehicles']",2
359186,"['Pedalcycle', 'Car']",2
359187,"['Motorcycle', 'Car']",2
359188,"['Pedalcycle', 'Car']",2
359189,['Pedalcycle'],1
359190,"['Car', 'Car']",2
359191,"['Car', 'Car']",2
359192,"['Pedalcycle', 'Heavy_Vehicles']",2
